word,clean_word,sentiment
ضعيف العقل,ضعيف العقل,neg
اختلق,اختلق,neg
مكر,مكر,neg
سقط,سقط,neg
داحس,داحس,neg
شرير جدا,شرير,neg
بشراسة,بشراسه,neg
ضراوة,ضراوه,neg
كريه الرائحة,كريه الراءحه,neg
حمى,حمي,neg
محموم,محموم,neg
الحمى,الحمي,neg
فشل,فشل,neg
أكذوبة,اكذوبه,neg
كذاب,كذاب,neg
متقلب,متقلب,neg
خيال,خيال,neg
خيالي,خيالي,neg
خيالي,خيالي,neg
تململ,تململ,neg
متململ,متململ,neg
مدمن,مدمن,neg
شيطاني,شيطاني,neg
عنيف,عنيف,neg
رئيس صوري,رءيس صوري,neg
قذارة,قذاره,neg
قذر,قذر,neg
بالخدعة,بالخدعه,neg
نيق,نيق,neg
شقوق,شقوق,neg
قبضة,قبضه,neg
شده,شده,neg
مندهش,مندهش,neg
واهن,واهن,neg
فاضح,فاضح,neg
فاضح,فاضح,neg
ميل,ميل,neg
flairs,,neg
مدفعية مضادة للطائرات,مدفعيه مضاده لطاءرات,neg
تقشر,تقشر,neg
هشا,هشا,neg
flakieness,,neg
يتساقط,يتساقط,neg
قشاري,قشاري,neg
توهج,توهج,neg
مشاعل,مشاعل,neg
تفجر,تفجر,neg
flareups,,neg
مسطحة خارج,مسطحه خارج,neg
تماوج,تماوج,neg
عيب,عيب,neg
معيبة,معيبه,neg
العيوب,العيوب,neg
هرب,هرب,neg
fleed,,neg
هرب,هرب,neg
نظرة ساخرة,نظره ساخره,neg
يهرب,يهرب,neg
عابر,عابر,neg
flicering,,neg
بصيص,بصيص,neg
وامض,وامض,neg
مضات,مضات,neg
طائش,طاءش,neg
flimflam,,neg
مهلهل,مهلهل,neg
المغازل,المغازل,neg
فليرتي,فليرتي,neg
طوابق,طوابق,neg
تخبط,تخبط,neg
تخبط,تخبط,neg
إهانة,اهانه,neg
حير,حير,neg
عدو,عدو,neg
مجنون,مجنون,neg
ينخدع,ينخدع,neg
متهور,متهور,neg
أحمق,احمق,neg
بحماقة,بحماقه,neg
غباء,غباء,neg
منع,منع,neg
ممنوع,منوع,neg
منع,منع,neg
قوي,قوي,neg
نذير,نذير,neg
forebodingly,,neg
مصادرة,مصادره,neg
مزور,مزور,neg
كثير النسيان,كثير النسيان,neg
forgetfully,,neg
نسيان,نسيان,neg
بائس,باءس,neg
بشكل يائس,ياءس,neg
هجر,هجر,neg
منبوذ,منبوذ,neg
إبتعد عن,ابتعد,neg
كريه,كريه,neg
بقسوة شديدة,بقسوه شديده,neg
بذاءة,بذاءه,neg
عنيد,عنيد,neg
fractiously,,neg
كسر,كسر,neg
هش,هش,neg
مجزأة,مجزاه,neg
ضعيف,ضعيف,neg
شديد الاهتياج,شديد الاهتياج,neg
محموم,محموم,neg
franticly,,neg
احتيال,احتيال,neg
محتال,محتال,neg
مشحون,مشحون,neg
هرأ,هرا,neg
مبلى,مبلي,neg
نزوة,نزوه,neg
ينقط,ينقط,neg
عجيب,عجيب,neg
فظيع,فظيع,neg
النزوات,النزوات,neg
تجمد,تجمد,neg
تجميد,تجميد,neg
تجمد,تجمد,neg
مسعور,مسعور,neg
محمومة,محمومه,neg
مسعور,مسعور,neg
نوبة,نوبه,neg
ضايق,ضايق,neg
عبوس,عبوس,neg
الحنق,الحنق,neg
احتكاك,احتكاك,neg
الاحتكاكات,الاحتكاكات,neg
المقلية,المقليه,neg
friggin,,neg
قارس,قارس,neg
رعب,رعب,neg
أرعب,ارعب,neg
مخيف,مخيف,neg
مخيف,مخيف,neg
مخيف,مخيف,neg
على نحو مخيف,مخيف,neg
تفه,تفه,neg
صقيع,صقيع,neg
عبوس,عبوس,neg
جمدت,جمدت,neg
مجمد,مجمد,neg
غير مثمر,مثمر,neg
دون جدوى,جدوي,neg
أبطل,ابطل,neg
محبط,محبط,neg
يحبط,يحبط,neg
محبط,محبط,neg
محبط,محبط,neg
إحباط,احباط,neg
الإحباط,الاحباط,neg
اللعنة,العنه,neg
سخيف,سخيف,neg
حلوى,حلوي,neg
هارب,هارب,neg
متفتح,متفتح,neg
شجب,شجب,neg
تلعثم,تلعثم,neg
دخان,دخان,neg
أبخرة,ابخره,neg
الأصولية,الاصوليه,neg
مرح,مرح,neg
تهريج,تهريج,neg
مضحك,مضحك,neg
غاضب,غاضب,neg
بشراسة,بشراسه,neg
فضيحة,فضيحه,neg
غضب شديد,غضب شديد,neg
ضجيج,ضجيج,neg
نيق,نيق,neg
fustigate,,neg
متحجر,متحجر,neg
غير ذي جدوى,جدوي,neg
عبثا,عبثا,neg
عبث,عبث,neg
غامض,غامض,neg
هذر,هذر,neg
مهماز لديك المصارعة,مهماز لديك المصارعه,neg
حماقة,حماقه,neg
نكر,نكر,neg
الناكر,الناكر,neg
مرارة,مراره,neg
مثير للحنق,مثير لحنق,neg
gallingly,,neg
فريق Galls,فريق,neg
رجل عصابة,رجل عصابه,neg
تثاءب,تثاءب,neg
قمامة,قمامه,neg
متوهج,متوهج,neg
لهاث,لهاث,neg
أخرق,اخرق,neg
مبهرج,مبهرج,neg
البله,البله,neg
أبله,ابله,neg
رجل غريب,رجل غريب,neg
إبادة جماعية,اباده جماعيه,neg
كن غنيا,غنيا,neg
مروع,مروع,neg
غيتو,غيتو,neg
الظلال,الظلال,neg
بربر,بربر,neg
رطانة,رطانه,neg
هزء,هزء,neg
دائخ,داءخ,neg
وسيلة للتحايل,وسيله لتحايل,neg
gimmicked,,neg
gimmicking,,neg
الحيل,الحيل,neg
دخيلة,دخيله,neg
وهج,وهج,neg
على نحو مبتذل,مبتذل,neg
عفوي,عفوي,neg
من غير تكلف,تكلف,neg
خلل,خل,neg
مواطن الخلل,مواطن الخل,neg
gloatingly,,neg
كآبة,كابه,neg
كئيب,كءيب,neg
حملق بسخط,حملق بسخط,neg
كئيب,كءيب,neg
تخمة,تخمه,neg
تلتهم,تلتهم,neg
مهماز,مهماز,neg
الثقب,الثقب,neg
الله فظيعة,اله فظيعه,neg
الأبله,الابله,neg
أبله,ابله,neg
تابع,تابع,neg
نميمة,نميمه,neg
تعوزه الفضيلة,تعوزه الفضيله,neg
gracelessly,,neg
تطعيم,تطعيم,neg
محبب,محب,neg
كلاب,كلاب,neg
صر,صر,neg
حاجز مشبك,حاجز مشبك,neg
خطير,خطير,neg
دهني,دهني,neg
جشع,جشع,neg
طامع,طامع,neg
حزن,حزن,neg
شكوى,شكوي,neg
المظالم,المظالم,neg
حزن,حزن,neg
الحزن,الحزن,neg
مؤلم,مءلم,neg
بحزن,بحزن,neg
متجهم,متجهم,neg
كشر,كشر,neg
طحن,طحن,neg
وجع,وجع,neg
مغص,مغص,neg
مخيف,مخيف,neg
شجاع,شجاع,neg
إجمالي,اجمالي,neg
على نحو فادح,فادح,neg
غريب,غريب,neg
تذمر,تذمر,neg
عابس,عابس,neg
لا أساس له,اساس,neg
احتج,احتج,neg
تذمر,تذمر,neg
ضغينة,ضغينه,neg
الأحقاد,الاحقاد,neg
حسود,حسود,neg
على مضض,مض,neg
بشع,بشع,neg
شنيع,شنيع,neg
أجش,اجش,neg
تذمر,تذمر,neg
أحد طبعا,طبعا,neg
grumpiest,,neg
جرومبيلي,جرومبيلي,neg
grumpish,,neg
غاضب,غاضب,neg
مكر,مكر,neg
إثم,اثم,neg
على نحو إجرامي,اجرامي,neg
مذنب,مذنب,neg
ساذج,ساذج,neg
جبان,جبان,neg
مزراب,مزراب,neg
الإختراق,الاختراق,neg
الخارقة,الخارقه,neg
شاحب,شاحب,neg
ساوم,ساوم,neg
الصلع,الصلع,neg
فاتر,فاتر,neg
غير متحمس,متحمس,neg
بالهلوسة,بالهلوسه,neg
هلوسة,هلوسه,neg
تعوق,تعوق,neg
أعاق,اعاق,neg
معاق,معاق,neg
علق,,neg
توقف,توقف,neg
صدفة,صدفه,neg
قليل الحظ,قليل الحظ,neg
خطبة,خطبه,neg
مضايقة,مضايقه,neg
تحرش,تحرش,neg
يضايق,يضايق,neg
مضايقة,مضايقه,neg
إيواء,ايواء,neg
الموانئ,الموانء,neg
الصعب,الصعب,neg
الأكثر تضررا,الاكثر تضرا,neg
المتشدد,المتشد,neg
متشدد,متشد,neg
قاسية,قاسيه,neg
قسى,قسي,neg
تصلب,تصلب,neg
عنيد,عنيد,neg
قساة القلوب,قساه القلوب,neg
متشدد,متشد,neg
المتشددين,المتشدين,neg
معاناة,معاناه,neg
المصاعب,المصاعب,neg
ضرر,ضر,neg
أذى,اذي,neg
مضر,مضر,neg
الأضرار,الاضرار,neg
الطفيلي,الطفيلي,neg
إمراة عجوز,امراه عجوز,neg
مغزو,مغزو,neg
مسلفة,مسلفه,neg
قاس,قاس,neg
بخشونة,بخشونه,neg
hasseling,,neg
مشاحنة,مشاحنه,neg
ومشارب,ومشارب,neg
متاعب,متاعب,neg
تسرع,تسرع,neg
بعجالة,بعجاله,neg
متسرع,متسرع,neg
كراهية,كراهيه,neg
يكره,يكره,neg
بغيض,بغيض,neg
بكراهية,بكراهيه,neg
hatefulness,,neg
القبعى صانع القبعات,القبعي صانع القبعات,neg
كارهي,كارهي,neg
يكره,يكره,neg
كره,كره,neg
كراهية,كراهيه,neg
كابرت,كابرت,neg
متجبر,متجبر,neg
تردد,ترد,neg
مسكون بالارواح,مسكون بالارواح,neg
خراب,خراب,neg
الصقور,الصقور,neg
أحمق,احمق,neg
خطر,خطر,neg
خطير,خطير,neg
ضباب,ضباب,neg
ضبابي,ضبابي,neg
وجها لآلام,وجها لالام,neg
صداع,صداع,neg
الصداع,الصداع,neg
محطم القلوب,محطم القلوب,neg
مفجع,مفجع,neg
heartbreakingly,,neg
عديم الشفقة,عديم الشفقه,neg
وثني,وثني,neg
الغلظة,الغلظه,neg
heavyhearted,,neg
تبا,تبا,neg
قاطع بالكلام,قاطع بالكلام,neg
قاطعه,قاطعه,neg
المرج,المرج,neg
محموم,محموم,neg
التحوط,التحوط,neg
المتعة,المتعه,neg
غافل,غافل,neg
ضخم,ضخم,neg
الهيمنة,الهيمنه,neg
الهيمنة,الهيمنه,neg
سيطرة,سيطره,neg
شنيع,شنيع,neg
الجحيم,الجحيم,neg
الجحيم عازمة,الجحيم عازمه,neg
هيليون,هيليون,neg
الجحيم,الجحيم,neg
عاجز,عاجز,neg
بلا حول ولا قوة,بلا,neg
العجز,العجز,neg
بدعة,بدعه,neg
كافر,كافر,neg
ابتداعي,ابتداعي,neg
متردد,مترد,neg
hestitant,,neg
بشع,بشع,neg
مخيف,مخيف,neg
بشاعة,بشاعه,neg
عالية الثمن,عاليه الثمن,neg
hiliarious,,neg
منع,منع,neg
عائق,عاءق,neg
همسة,همسه,neg
هيسيد,هيسيد,neg
المطلق صوتا,المطلق صوتا,neg
همهم,همهم,neg
خزن,خزن,neg
خدعة,خدعه,neg
عرج,عرج,neg
الخنازير,الخنازير,neg
أجوف,اجوف,neg
hoodium,,neg
خدع بمظهره الكاذب,خدع بمظهره الكاذب,neg
همجي,همجي,neg
ميئوس منه,ميءوس,neg
ميؤوس,ميءوس,neg
اليأس,الياس,neg
حشد,حشد,neg
رهيبة,رهيبه,neg
مرعب,مرعب,neg
فظيع,فظيع,neg
بغيض,بغيض,neg
مرعب,مرعب,neg
مروع,مروع,neg
بالذعر,بالذعر,neg
أرهب,ارهب,neg
مروع,مروع,neg
horrifys,,neg
رهينة,رهينه,neg
عدائي,عداءي,neg
قتال,قتال,neg
عداء,عداء,neg
بؤر,بءر,neg
شخص متهور,شخص متهور,neg
عجول,عجول,neg
دافئ,دافء,neg
الغطرسة,الغطرسه,neg
ساوم,ساوم,neg
همهمة,همهمه,neg
رطب,رطب,neg
إذلال,اذلال,neg
مذل,مذل,neg
إذلال,اذلال,neg
طنين,طنين,neg
بدون أغلبية,بدون اغلبيه,neg
جرح,جرح,neg
hurted,,neg
مؤذ,مءذ,neg
إيذاء,ايذاء,neg
يسىء,يسيء,neg
محتال,محتال,neg
الضجيج,الضجيج,neg
النفاق,النفاق,neg
نفاق,نفاق,neg
منافق,منافق,neg
المنافقين,المنافقين,neg
منافق,منافق,neg
منافق,منافق,neg
هستيريا,هستيريا,neg
هستيري,هستيري,neg
هستيري,هستيري,neg
في حالة هستيرية,حاله هستيريه,neg
نوبة ضحك,نوبه ضحك,neg
مقولات,مقولات,neg
حماقة,حماقه,neg
الأبله,الابله,neg
أحمق,احمق,neg
بغباء,بغباء,neg
البلهاء,البلهاء,neg
خامل,خامل,neg
خسيس,خسيس,neg
مذل,مذل,neg
مخزية,مخزيه,neg
خزي,خزي,neg
جهل,جهل,neg
جاهل,جاهل,neg
تجاهل,تجاهل,neg
غير حكيم,حكيم,neg
غير المدروسة,المدروسه,neg
غير محددة,محده,neg
سوء التصميم,سوء التصميم,neg
منحوس,منحوس,neg
سوء حظوة,سوء حظوه,neg
سوء تشكيلها,سوء تشكيلها,neg
غير مؤدب,مءدب,neg
سوء المحيا,سوء المحيا,neg
سوء فرزها,سوء فرزها,neg
سوء المزاج,سوء المزاج,neg
سوء المعاملة,سوء المعامله,neg
سوء المعاملة,سوء المعامله,neg
سوء الاستعمال,سوء الاستعمال,neg
سوء استخدامها,سوء استخدامها,neg
غير شرعي,شرعي,neg
بشكل غير قانوني,قانوني,neg
غير شرعي,شرعي,neg
غير مشروع,مشروع,neg
أمي,امي,neg
مرض,مرض,neg
اللامنطق,الامنطق,neg
غير منطقي,منطقي,neg
غير منطقي,منطقي,neg
وهم,وهم,neg
أوهام,اوهام,neg
موهم,موهم,neg
تخيلي,تخيلي,neg
الخلل,الخل,neg
أبله,ابله,neg
وضع معقد,وضع معقد,neg
غير هام,هام,neg
غير ناضج,ناضج,neg
قرب حدوث,قرب حدوث,neg
قريبا,قريبا,neg
يجمد,يجمد,neg
مفرط,مفرط,neg
على نحو مخالف للعادة,مخالف لعاده,neg
غير متواضع,متواضع,neg
فاسق,فاسق,neg
فجور,فجور,neg
غير أخلاقية,اخلاقيه,neg
صامد,صامد,neg
يضعف,يضعف,neg
ضعاف,ضعاف,neg
طريق مسدود,طريق مسدود,neg
نفاذ صبر,نفاذ,neg
نافذ الصبر,نافذ الصبر,neg
بفارغ الصبر,بفارغ الصبر,neg
شكك,شك,neg
مقاومة,مقاومه,neg
إعاقة,اعاقه,neg
عائق,عاءق,neg
وشيك الحدوث,وشيك الحدوث,neg
سادر غير نادم,سادر نادم,neg
انا ممتاز,متاز,neg
نقص,نقص,neg
عيوب,عيوب,neg
ناقص,ناقص,neg
مستعمر,مستعمر,neg
عرض للخطر,عرض لخطر,neg
مستبد,مستبد,neg
بغطرسة,بغطرسه,neg
غير مسموح به,مسموح,neg
لا شخصي,شخصي,neg
وقح,وقح,neg
متهور,متهور,neg
متهور,متهور,neg
عقوق,عقوق,neg
ارتطم,ارتطم,neg
عاق,عاق,neg
عنيد,عنيد,neg
غير قابل للتصديق,قابل لتصديق,neg
غير قابل للتصديق,قابل لتصديق,neg
ورط,ورط,neg
تضمين,تضمين,neg
تنهار,تنهار,neg
غير مهذب,مهذب,neg
بطريقة غير مؤدبة,بطريقه مءدبه,neg
غير حكيم,حكيم,neg
ملح,ملح,neg
ضجر,ضجر,neg
فرض,فرض,neg
imposers,,neg
فرض,فرض,neg
فرض,فرض,neg
مستحيل,مستحيل,neg
impossiblity,,neg
مستحيل,مستحيل,neg
واهن,واهن,neg
فقر,فقر,neg
أفقر,افقر,neg
غير عملي,عملي,neg
لعن,لعن,neg
غير دقيق,دقيق,neg
غير دقيق,دقيق,neg
عدم الدقة,الدقه,neg
حبس,حبس,neg
حبس,حبس,neg
اللااحتمالية,الاحتماليه,neg
غير محتمل,محتمل,neg
بصورة غير محتملة,بصوره محتمله,neg
غير مناسب,مناسب,neg
غير صحيح,صحيح,neg
خطاء,خطاء,neg
تهور,تهور,neg
طائش,طاءش,neg
وقاحة,وقاحه,neg
وقح,وقح,neg
بوقاحة,بوقاحه,neg
فند,فند,neg
مندفع,مندفع,neg
بتهور,بتهور,neg
حصانة,حصانه,neg
نجس,نجس,neg
نجاسة,نجاسه,neg
عجز,عجز,neg
عدم الدقة,الدقه,neg
عدم دقة,دقه,neg
غير دقيق,دقيق,neg
غير دقيق,دقيق,neg
تراخ,تراخ,neg
غير فعال,فعال,neg
عدم ملائمة,ملاءمه,neg
غير ملائم,ملاءم,neg
غير كافية,كافيه,neg
inadverent,,neg
inadverently,,neg
غير مناسب,مناسب,neg
inadvisably,,neg
تافه,تافه,neg
inanely,,neg
غير مناسب,مناسب,neg
غير لائق,لاءق,neg
غير ملائم,ملاءم,neg
عدم ملائمة,ملاءمه,neg
عاجز عن الافصاح,عاجز الافصاح,neg
غافل,غافل,neg
غير مسموع,مسموع,neg
غير قادر,قادر,neg
incapably,,neg
غافل,غافل,neg
حارق,حارق,neg
بخور,بخور,neg
متواصل,متواصل,neg
بلا انقطاع,بلا انقطاع,neg
حرض,حرض,neg
تحريض,تحريض,neg
قلة أدب,قله ادب,neg
عاصف,عاصف,neg
incognizant,,neg
عدم الترابط,الترابط,neg
غير مترابط,مترابط,neg
متفكك,متفك,neg
غير متكافئ,متكافء,neg
لا يقارن,يقارن,neg
لا يقاس,يقاس,neg
incompatability,,neg
التوافق,التوافق,neg
غير متوافق,متوافق,neg
عجز,عجز,neg
غير كفؤ,كفء,neg
غير واف,واف,neg
غير كامل,كامل,neg
غير مطابقة,مطابقه,neg
غامض,غامض,neg
لا فهم,فهم,neg
لا يصدق,يصدق,neg
